casenum,cohort,female,minority,ab39m,ab39t,ab39u,ab39w,ab39x,ga33a,ga33h,ga33i,ga33k,ga33l,math_g7,math_g10,math_g12,op_know,op_know2,siok,siok2
1470,2,0,0,0,1,1,1,1,1,0,1,1,1,50.74,62.04,64.72,1,1,0.78,0
3732,2,1,1,0,0,1,1,0,0,0,1,0,0,46.01,59.56,9999,1,1,1,1
4673,2,0,0,0,0,0,1,1,9999,9999,9999,9999,9999,56.35,9999,9999,9999,9999,9999,9999
4009,2,0,0,1,0,1,1,1,1,1,1,1,1,64.42,79.27,87.59,1,1,1,1
1005,2,1,0,9999,9999,9999,9999,9999,1,0,0,0,1,43.66,62.81,9999,1,1,1,1
4587,2,0,0,0,0,1,0,1,0,1,0,0,0,63.82,84.16,93.09,0.67,0,0.67,0
4748,2,1,0,0,0,0,0,0,0,0,0,0,0,40.26,47.56,9999,0.33,0,0.33,0
5900,2,1,0,1,0,1,0,0,1,0,1,0,0,58.99,71.11,65.58,0.67,0,0.56,0
6898,2,0,1,0,0,0,0,0,9999,9999,9999,9999,9999,42.79,9999,9999,1,1,1,1
3563,2,1,0,0,0,0,0,0,1,1,1,1,1,52.13,69.94,9999,9999,9999,9999,9999
6307,2,0,0,0,0,1,1,1,0,0,0,0,0,55.87,65.88,67.78,0.33,0,0.44,0
3338,2,1,0,0,0,0,0,0,1,1,1,1,1,56.95,64.56,53.06,0.33,0,0.44,0
6451,2,0,1,1,0,0,0,0,0,0,0,0,0,47.62,44.75,55.06,0.67,0,0.89,0
4662,2,1,0,1,1,1,1,1,0,0,0,1,1,66.74,81.25,79.02,0.67,0,0.89,0
2042,2,1,9999,1,0,1,0,0,9999,9999,9999,9999,9999,54.92,9999,9999,1,1,1,1
3779,2,1,9999,1,1,0,1,1,0,0,1,0,0,62.42,71.69,67.49,1,1,0.78,0
3934,2,0,0,0,1,1,1,1,0,1,1,0,0,56.58,65.72,63.31,0.67,0,0.89,0
6650,2,0,1,0,0,1,0,0,9999,9999,9999,9999,9999,38.31,31.98,9999,9999,9999,9999,9999
3766,2,0,1,1,1,0,1,1,1,1,1,1,0,42.08,70.23,76.36,0.67,0,0.78,0
4264,2,0,1,1,0,1,0,1,1,0,0,1,1,51.77,71.97,75.91,1,1,0.89,0
2862,2,1,1,1,0,0,0,0,9999,9999,9999,9999,9999,49.47,9999,9999,1,1,1,1
1831,2,1,0,1,0,1,1,1,0,0,0,0,0,54.25,64.79,9999,0.33,0,0.56,0
1834,2,1,0,1,1,1,1,1,1,1,1,1,1,61.97,74.19,83.64,0.67,0,0.56,0
3426,2,0,0,1,1,1,1,0,1,0,0,1,0,66.1,80.69,87.69,1,1,0.89,0
2286,2,0,0,0,0,0,1,1,1,1,1,1,1,62.54,69.09,53.89,0,0,0.75,0
4012,2,1,0,1,1,1,1,1,1,0,1,1,1,53.21,72.11,71.4,1,1,0.78,0
4314,2,0,1,1,1,0,1,0,1,1,1,1,1,42.23,45.25,57.52,0.33,0,0.33,0
4107,2,0,0,1,0,0,1,0,9999,9999,9999,9999,9999,37.81,71.49,9999,1,1,1,1
2279,2,0,0,1,1,1,1,1,1,0,0,1,1,59.68,9999,9999,1,1,1,1
6924,2,1,0,0,0,0,0,0,1,1,1,0,0,55.29,77.48,84.24,1,1,0.67,0
6814,2,1,0,1,0,0,0,0,0,0,1,0,0,51.08,68.42,73.46,1,1,1,1
3888,2,0,0,1,1,1,0,1,9999,9999,9999,9999,9999,49.22,9999,9999,9999,9999,9999,9999
3303,2,1,1,0,1,0,0,1,0,0,0,1,0,53.5,74.52,84,0.67,0,0.33,0
5006,2,1,1,0,0,0,0,0,9999,9999,9999,9999,9999,48.05,9999,9999,9999,9999,9999,9999
5551,2,0,0,0,1,0,0,1,9999,9999,9999,9999,9999,35.75,9999,9999,9999,9999,9999,9999
3453,2,0,0,9999,0,1,0,0,0,0,1,0,0,50.38,9999,70.98,0.67,0,0.78,0
6418,2,1,0,1,1,1,1,1,1,1,1,1,1,58.92,70.47,77.52,0.67,0,0.67,0
1506,2,1,0,1,1,1,0,1,9999,9999,9999,9999,9999,61.25,9999,84.07,1,1,1,1
2558,2,0,0,1,0,0,0,0,9999,9999,9999,9999,9999,48.83,9999,9999,9999,9999,9999,9999
6203,2,1,1,1,0,0,0,0,9999,9999,9999,9999,9999,50.93,9999,9999,9999,9999,9999,9999
2403,2,1,0,1,0,0,0,0,9999,9999,9999,9999,9999,54.67,9999,78.71,1,1,1,1
1991,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,44.39,9999,9999,0,0,0,0
5287,2,1,9999,0,0,0,0,0,9999,9999,9999,9999,9999,52.29,9999,9999,9999,9999,9999,9999
5276,2,0,0,1,1,1,0,0,1,1,1,0,0,63.09,78.47,9999,1,1,1,1
6158,2,0,0,1,0,0,0,0,9999,9999,9999,9999,9999,61.35,9999,9999,0,0,0,0
2701,2,1,0,0,0,0,0,0,0,0,0,0,0,52.41,66.97,9999,1,1,1,1
3098,2,0,9999,1,1,1,1,1,9999,9999,9999,9999,9999,56.04,9999,75.3,1,1,1,1
6490,2,1,0,1,1,1,1,0,9999,9999,9999,9999,9999,67.2,9999,9999,9999,9999,9999,9999
6543,2,1,0,1,1,1,0,1,9999,9999,9999,9999,9999,50.29,9999,9999,1,1,1,1
1303,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,61.43,9999,9999,9999,9999,9999,9999
4276,2,1,0,0,1,1,1,0,1,0,0,0,0,55.59,82.61,83.14,1,1,1,1
3897,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,66.09,9999,83.07,0.67,0,0.89,0
6261,2,0,1,0,0,1,1,1,9999,9999,9999,9999,9999,52.42,9999,9999,9999,9999,9999,9999
5966,2,1,0,1,0,0,0,0,9999,9999,9999,9999,9999,47.77,9999,67.32,0.67,0,0.56,0
3041,2,1,1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,51.21,9999,9999,9999,9999,9999,9999
6651,2,1,0,1,0,1,0,1,1,0,0,0,1,64.67,85.6,99.3,1,1,1,1
6555,2,1,0,1,9999,1,1,1,0,1,1,1,1,46.87,71.1,9999,0,0,0,0
1727,2,1,0,1,1,1,1,1,1,1,1,0,1,60.55,81.86,77.5,1,1,1,1
2850,2,0,1,1,0,1,1,1,9999,9999,9999,9999,9999,46.35,87.04,82.15,0.67,0,0.78,0
2155,2,0,1,1,1,1,1,1,9999,9999,9999,9999,9999,56.73,9999,9999,1,1,1,1
5762,2,1,0,1,1,1,1,1,9999,9999,9999,9999,9999,49.65,9999,9999,0.67,0,0.89,0
6220,2,1,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,65.82,0.5,0,0.38,0
1509,2,0,0,1,0,0,0,1,9999,9999,9999,9999,9999,50.99,9999,81.21,1,1,1,1
3777,2,0,1,9999,9999,9999,9999,9999,0,0,1,0,0,39.38,35.31,9999,9999,9999,9999,9999
6859,2,0,0,1,0,0,0,0,0,0,0,0,0,43.09,58.01,65.46,0,0,0.62,0
4502,2,0,0,1,0,1,1,1,9999,9999,9999,9999,9999,41.38,9999,9999,9999,9999,9999,9999
3230,2,0,0,1,9999,9999,9999,9999,9999,9999,9999,9999,9999,40.7,9999,9999,1,1,1,1
4747,2,0,0,0,0,0,0,0,9999,9999,9999,9999,9999,47.64,9999,77.23,1,1,0.56,0
5620,2,0,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,41.24,9999,9999,9999,9999,9999,9999
3553,2,0,0,1,1,1,1,1,1,1,1,1,1,53.46,75.17,9999,1,1,0.89,0
1895,2,1,0,0,0,1,0,0,1,0,1,0,0,54.21,62.16,49.68,0.67,0,0.89,0
2404,2,1,0,9999,9999,9999,9999,9999,0,0,0,0,0,36.54,66.78,9999,9999,9999,9999,9999
6375,2,1,1,1,0,0,0,0,0,0,0,0,0,55.43,67.89,9999,1,1,1,1
5738,2,0,0,1,0,0,0,0,1,0,1,1,1,59.08,81.31,9999,9999,9999,9999,9999
6366,2,0,0,1,0,0,0,0,9999,9999,9999,9999,9999,57.44,9999,9999,9999,9999,9999,9999
3324,2,1,0,1,0,1,0,0,0,0,0,0,0,63.06,77.48,9999,1,1,0.67,0
5790,2,0,0,1,0,0,0,0,1,1,1,0,0,50.8,74.09,9999,0.67,0,0.78,0
3801,2,1,0,1,1,1,1,1,1,1,1,1,1,51.64,74.91,81.17,1,1,1,1
4351,2,0,9999,1,1,1,1,1,9999,9999,9999,9999,9999,37.73,9999,9999,1,1,1,1
6093,2,1,0,0,0,0,0,0,1,0,0,0,0,51.36,56.56,9999,9999,9999,9999,9999
6369,2,1,0,1,1,0,0,1,0,0,0,0,1,40.65,9999,9999,9999,9999,9999,9999
3914,2,0,1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,37.16,9999,9999,0,0,0.62,0
4011,2,0,0,1,1,1,1,1,9999,9999,9999,9999,0,37.17,34.79,41.99,1,1,1,1
5746,2,0,1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,51.56,9999,65.76,1,1,1,1
3887,2,1,0,0,0,1,0,0,9999,9999,9999,9999,9999,49.73,9999,9999,1,1,0.78,0
4882,2,1,0,0,0,0,0,0,1,1,1,1,1,55.18,58.08,79.17,1,1,1,1
2621,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,49.33,9999,9999,1,1,1,1
3741,2,1,1,0,0,0,0,0,1,1,1,1,1,59.94,67.88,9999,1,1,1,1
5981,2,0,0,1,9999,1,9999,1,9999,9999,9999,9999,9999,50.53,9999,77.97,0.67,0,0.22,0
4546,2,0,0,0,0,0,0,0,0,0,0,0,0,36.61,35.66,9999,9999,9999,9999,9999
1067,2,1,0,1,1,1,1,0,0,0,1,0,0,55.64,61.88,9999,0.67,0,0.33,0
5188,2,1,0,1,0,1,0,1,0,0,0,0,0,61.2,75.81,9999,9999,9999,9999,9999
1504,2,0,9999,0,0,0,0,0,0,0,0,0,0,37.98,39.6,41.04,0.33,0,0.22,0
1492,2,1,1,0,0,0,0,0,1,1,1,0,0,54.34,9999,9999,0.33,0,0.22,0
3366,2,0,0,1,0,1,0,0,0,0,1,0,0,57.06,71.19,85.87,1,1,0.78,0
3434,2,1,0,1,0,1,0,1,1,1,1,1,1,72.44,81.02,9999,1,1,1,1
6278,2,1,0,1,1,1,1,1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999
2361,2,1,0,1,1,0,0,1,1,1,1,0,1,48.88,65.75,9999,0.33,0,0.78,0
2029,2,1,0,1,1,1,1,0,1,1,1,1,1,47.49,44.34,43.2,1,1,1,1
4407,2,1,0,0,0,0,0,0,1,0,0,0,0,50.69,61.25,9999,1,1,1,1
3216,2,0,0,1,0,1,0,1,1,1,1,1,1,48.42,61.87,9999,1,1,1,1
5298,2,1,0,1,0,1,0,1,1,1,1,1,1,58.85,61.38,78.65,0.67,0,0.89,0
3613,2,0,1,1,1,1,1,1,1,1,0,1,1,52.95,61.25,64.57,0.5,0,0.75,0
2072,2,0,0,1,0,1,1,1,1,1,1,0,1,28.71,44.8,9999,9999,9999,9999,9999
5296,2,1,1,1,1,1,0,1,1,1,1,0,1,46.05,9999,9999,1,1,0.78,0
6350,2,0,1,1,1,1,1,1,1,0,0,0,0,34.98,46.44,9999,9999,9999,9999,9999
3643,2,1,0,0,1,1,1,1,0,0,0,0,0,41.02,42.95,40.19,0.67,0,0.78,0
2676,2,0,0,1,1,0,0,1,1,1,9999,1,1,45.5,45.55,42.3,1,1,1,1
5316,2,0,0,1,1,1,1,1,0,0,0,1,1,61.79,68.87,9999,1,1,1,1
3832,2,1,0,0,0,0,0,0,0,0,0,0,0,47.19,9999,9999,0,0,0,0
5415,2,0,0,1,0,0,0,0,1,1,0,0,1,45.63,73.27,92.37,1,1,1,1
5564,2,1,1,0,0,0,0,0,9999,9999,9999,9999,9999,32.42,9999,9999,9999,9999,9999,9999
2759,2,1,0,1,0,0,0,0,0,0,0,0,0,43.07,56.31,9999,9999,9999,9999,9999
1399,2,1,1,1,1,1,1,1,1,1,1,1,1,51.04,64.78,68.1,0.67,0,0.56,0
1781,2,1,0,0,0,1,0,0,1,0,0,0,0,45.1,83.06,90.5,0.67,0,0.78,0
1678,2,0,0,1,1,0,0,0,0,0,0,0,0,46.57,9999,9999,0,0,0.75,0
4366,2,1,0,1,1,0,1,1,0,0,0,1,1,45.61,87.19,9999,1,1,1,1
5515,2,0,0,0,0,1,0,0,1,1,1,1,1,62.83,68.68,75.23,1,1,1,1
1352,2,0,0,1,0,0,0,0,1,1,1,1,1,58.43,76.74,89.1,1,1,0.67,0
3880,2,1,0,1,9999,0,0,0,1,0,0,0,0,29.8,63.71,9999,0.33,0,0.56,0
4116,2,1,0,1,0,1,0,0,1,1,1,1,0,41.25,9999,43.29,1,1,1,1
2978,2,0,0,1,0,1,0,0,1,0,0,0,0,56.88,83.36,80.1,0.33,0,0.78,0
2844,2,1,0,1,1,1,0,1,1,1,1,0,0,42.94,53.74,58.65,1,1,0.89,0
2348,2,0,0,1,0,0,0,0,9999,9999,9999,9999,9999,45.09,9999,9999,9999,9999,9999,9999
1621,2,0,0,0,0,0,1,1,1,0,0,0,1,58.76,66.85,9999,0.33,0,0.11,0
5801,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,56.33,9999,9999,9999,9999,9999,9999
1750,2,1,0,0,1,1,1,1,1,0,0,0,0,59.76,72.37,69.07,0.33,0,0.67,0
3570,2,0,0,0,0,1,0,0,1,1,1,0,0,48.8,73.59,72.18,1,1,0.56,0
6196,2,1,0,1,0,1,0,0,1,0,1,1,0,40.71,70.58,72.88,0.33,0,0.67,0
3417,2,1,0,1,0,0,0,0,0,0,0,0,0,59.36,66.52,9999,1,1,1,1
3199,2,0,1,1,0,0,0,0,0,0,0,0,0,60.64,56.08,9999,0.33,0,0.78,0
6250,2,1,0,0,0,0,0,0,0,0,0,0,0,56.95,9999,9999,0.33,0,0.11,0
6713,2,1,0,1,0,1,0,1,1,1,1,1,1,70.96,90.94,90.64,1,1,0.56,0
3796,2,0,0,1,0,0,0,1,0,0,0,0,0,54.78,62.74,54.12,0.67,0,0.56,0
5025,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,41.17,9999,49.89,0.67,0,0.22,0
6629,2,0,0,1,1,0,0,1,1,0,1,1,1,33.49,42.22,32.3,1,1,0.78,0
4086,2,1,0,0,1,1,0,0,0,0,1,0,0,58.43,52.4,61.81,0.67,0,0.89,0
4326,2,1,0,0,1,1,1,1,0,1,1,1,1,42.36,47.15,62.72,1,1,0.44,0
2799,2,0,0,1,0,1,1,1,9999,9999,9999,9999,9999,35.77,9999,9999,9999,9999,9999,9999
3296,2,1,0,1,0,0,0,0,0,0,0,0,1,59.86,68.46,68.04,0.67,0,0.89,0
4825,2,1,0,0,1,1,0,0,0,0,1,0,0,67.51,72.06,87.33,0.67,0,0.33,0
2827,2,0,0,0,0,0,0,0,9999,9999,9999,9999,9999,59.95,9999,9999,0.33,0,0.78,0
3815,2,1,1,1,0,0,0,0,0,0,1,1,1,38.86,59.78,41.62,0.67,0,0.33,0
5750,2,0,0,1,1,9999,9999,0,0,0,0,0,0,33.67,38.09,34.61,1,1,1,1
5368,2,0,0,1,0,0,0,0,1,0,0,0,0,72.32,9999,9999,0.67,0,0.56,0
3256,2,1,0,1,0,0,0,0,0,0,0,0,0,57.72,9999,45.2,0,0,0.75,0
5580,2,0,0,1,0,0,0,0,1,0,1,0,1,62.93,81.05,9999,9999,9999,9999,9999
5150,2,1,0,1,1,1,1,1,9999,0,0,1,0,59.72,9999,9999,0.33,0,0.78,0
6327,2,0,0,0,0,0,0,0,1,1,1,0,0,30.44,58.45,9999,0.33,0,0.78,0
3860,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,50.6,9999,9999,9999,9999,9999,9999
4386,2,1,0,1,1,1,1,1,9999,9999,9999,9999,9999,60.89,9999,9999,0,0,0.71,0
2982,2,1,0,9999,0,0,0,0,9999,9999,9999,9999,9999,48.99,9999,9999,1,1,1,1
1268,2,0,0,0,1,9999,1,1,9999,9999,9999,9999,9999,44.72,9999,9999,9999,9999,9999,9999
4895,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,53.24,9999,9999,0.67,0,0.44,0
2584,2,0,9999,0,0,0,0,0,9999,9999,9999,9999,9999,38.57,9999,9999,1,1,1,1
6370,2,0,0,0,0,1,0,1,9999,9999,9999,9999,9999,32.38,9999,9999,1,1,1,1
4990,2,1,0,1,1,9999,1,1,9999,9999,9999,9999,9999,40.72,9999,9999,0.67,0,0.33,0
2822,2,0,0,1,0,1,1,1,9999,9999,9999,9999,9999,38.33,9999,9999,1,1,1,1
1195,2,0,0,0,9999,0,0,0,9999,9999,9999,9999,9999,39.46,9999,9999,9999,9999,9999,9999
1673,2,0,0,1,1,0,0,0,9999,9999,9999,9999,9999,42.45,9999,9999,1,1,0.78,0
4667,2,0,0,1,1,0,0,1,9999,9999,9999,9999,9999,52.77,9999,9999,1,1,0.67,0
3944,2,0,0,0,0,0,0,0,9999,9999,9999,9999,9999,40.37,9999,9999,1,1,1,1
2422,2,0,0,1,1,1,0,0,9999,9999,9999,9999,9999,40.25,9999,9999,9999,9999,9999,9999
3231,2,0,0,1,0,0,0,1,9999,9999,9999,9999,9999,46.4,9999,9999,1,1,1,1
4209,2,1,0,1,1,0,1,1,9999,9999,9999,9999,9999,58.81,9999,9999,0.5,0,0.25,0
3836,2,1,1,1,0,0,0,1,9999,9999,9999,9999,9999,43.44,9999,9999,9999,9999,9999,9999
3660,2,0,0,1,1,0,0,1,0,1,1,1,0,34.34,49.1,9999,9999,9999,9999,9999
5242,2,1,0,0,0,0,1,1,9999,9999,9999,9999,9999,41.49,9999,9999,1,1,0.86,0
2142,2,1,0,1,0,0,0,0,9999,9999,9999,9999,9999,52.81,9999,9999,1,1,1,1
3121,2,1,0,1,0,1,0,0,1,1,1,0,1,68.26,78.48,90.14,0.67,0,0.44,0
5244,2,0,0,1,0,1,1,1,9999,9999,9999,9999,9999,50.65,9999,9999,1,1,0.89,0
6499,2,1,1,0,0,0,0,0,9999,9999,9999,9999,9999,39.55,9999,9999,9999,9999,9999,9999
5324,2,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,0,0,0,0
1811,2,1,0,1,0,1,0,1,9999,9999,9999,9999,9999,56.73,9999,9999,1,1,1,1
2128,2,0,0,1,1,1,1,1,1,0,1,1,0,40.92,41.26,34.78,9999,9999,0.67,0
4609,2,1,0,1,1,1,1,1,1,0,1,1,1,55.3,71.23,83.05,0.33,0,0.78,0
4031,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,57.16,9999,9999,1,1,0.89,0
2849,2,0,0,1,1,0,1,0,9999,9999,9999,9999,9999,40.98,9999,9999,1,1,1,1
4210,2,0,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,36.07,9999,9999,0.67,0,0.78,0
4417,2,1,9999,1,1,0,0,1,1,1,0,1,1,42.62,59.19,64.78,0.67,0,0.56,0
3080,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,48.3,9999,9999,1,1,1,1
1406,2,0,9999,1,0,1,0,0,9999,9999,9999,9999,9999,44.59,9999,9999,9999,9999,9999,9999
5603,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,43.79,9999,9999,9999,9999,9999,9999
1274,2,1,0,1,1,1,0,0,9999,9999,9999,9999,9999,37.27,9999,9999,1,1,0.89,0
4183,2,0,1,1,1,1,1,1,9999,9999,9999,9999,9999,47.2,9999,9999,0,0,0.62,0
2874,2,1,0,0,1,1,1,1,9999,9999,9999,9999,9999,44.82,9999,9999,0.67,0,0.67,0
3551,2,0,1,1,0,0,1,1,9999,9999,9999,9999,9999,51.97,9999,9999,1,1,1,1
6166,2,1,0,1,1,1,1,1,9999,9999,9999,9999,9999,45.84,9999,9999,9999,9999,9999,9999
3410,2,0,0,0,0,0,0,1,9999,9999,9999,9999,9999,42.36,9999,9999,9999,9999,9999,9999
5117,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,54.6,9999,9999,1,1,1,1
2972,2,1,0,1,1,1,0,1,9999,9999,9999,9999,9999,39.94,9999,9999,1,1,0.78,0
2476,2,1,0,1,0,0,0,0,9999,9999,9999,9999,9999,41.04,9999,9999,0.33,0,0.11,0
6440,2,1,1,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,39.73,43.38,9999,9999,9999,9999,9999
5728,2,0,1,1,0,0,0,0,9999,9999,9999,9999,9999,42.68,9999,9999,9999,9999,9999,9999
6042,2,1,1,1,1,1,0,1,9999,9999,9999,9999,9999,46.33,9999,9999,9999,9999,9999,9999
2093,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,61.93,9999,9999,0.67,0,0.89,0
6795,2,1,0,1,1,0,0,0,9999,9999,9999,9999,9999,42.32,9999,9999,9999,9999,9999,9999
5177,2,1,1,0,0,0,0,0,1,1,1,1,1,47.01,53.4,9999,1,1,1,1
6741,2,1,1,0,0,0,0,0,9999,9999,9999,9999,9999,39.14,9999,9999,9999,9999,9999,9999
5204,2,1,0,1,0,0,0,0,9999,9999,9999,9999,9999,58.59,9999,9999,1,1,0.75,0
4389,2,1,0,1,1,1,1,1,9999,9999,9999,9999,9999,49,9999,65.97,0.67,0,0.78,0
3451,2,0,0,9999,9999,9999,9999,9999,9999,9999,9999,9999,9999,36.03,9999,9999,1,1,1,1
5658,2,0,0,1,1,0,1,1,9999,9999,9999,9999,9999,48.95,9999,9999,0.67,0,0.56,0
1640,2,1,0,1,1,1,1,1,9999,9999,9999,9999,9999,46.4,9999,62.62,0.67,0,0.67,0
4236,2,0,0,0,1,0,1,1,9999,9999,9999,9999,9999,39.16,9999,9999,1,1,1,1
4794,2,0,0,0,1,1,0,0,9999,9999,9999,9999,9999,35.37,9999,9999,9999,9999,9999,9999
5793,2,0,0,1,1,0,0,0,9999,9999,9999,9999,9999,42.04,9999,9999,0.67,0,0.56,0
1827,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,55.12,9999,9999,1,1,0.56,0
6505,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,60.2,9999,9999,1,1,1,1
3285,2,0,0,1,0,1,9999,1,1,1,0,1,1,51.02,58.83,9999,1,1,1,1
2527,2,0,0,1,1,1,1,1,0,0,0,0,0,36.18,37.15,44.24,1,1,1,1
3344,2,0,0,1,1,0,0,0,9999,9999,9999,9999,9999,38.71,54.12,59.72,0.67,0,0.89,0
2761,2,0,0,1,0,0,0,1,1,0,0,0,0,53.63,68.27,9999,0,0,0.67,0
2734,2,1,0,1,1,1,9999,1,9999,9999,9999,9999,9999,34.39,9999,9999,9999,9999,9999,9999
5794,2,1,0,0,1,1,1,1,1,0,0,1,1,45.46,68.84,71.53,1,1,1,1
6673,2,0,0,0,1,1,0,0,1,1,1,0,1,9999,61.21,63.61,1,1,1,1
1573,2,0,0,0,1,0,1,1,1,0,0,0,0,50.02,62.24,9999,1,1,1,1
6447,2,0,0,1,1,1,1,1,1,1,1,1,1,69.38,83.2,86.56,0.67,0,0.78,0
1773,2,1,0,0,0,0,0,0,0,1,0,0,0,58.14,65.72,9999,9999,9999,9999,9999
6712,2,0,0,1,1,1,0,1,1,1,1,1,1,54.89,68.85,72.24,0.67,0,0.89,0
1350,2,0,0,1,1,1,1,1,9999,9999,9999,9999,9999,33.05,33.34,42.11,0.33,0,0.78,0
3937,2,0,0,1,0,1,1,1,9999,9999,9999,9999,9999,36.9,53.83,54.97,0.33,0,0.11,0
5512,2,0,0,1,0,0,0,1,1,1,1,1,0,42.34,61.71,9999,1,1,1,1
2113,2,1,0,1,0,0,0,0,0,0,0,0,0,44.39,46.34,9999,0.33,0,0.78,0
6748,2,1,0,1,0,1,0,0,0,1,1,0,1,60.03,67.93,9999,9999,9999,9999,9999
4034,2,1,0,1,1,1,0,1,1,0,0,0,0,63.13,67.74,9999,1,1,1,1
4556,2,1,0,1,1,1,1,1,0,1,1,1,1,54.75,9999,9999,1,1,0.78,0
6223,2,0,0,1,0,0,1,1,0,0,1,0,1,40.74,39.04,42.47,0.33,0,0.56,0
5274,2,0,0,1,1,1,1,1,1,1,1,1,1,64.97,81.52,88.35,1,1,1,1
6337,2,1,0,0,0,0,0,0,0,0,0,0,0,55.08,66.75,66.42,0.67,0,0.56,0
6844,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,43.67,9999,9999,9999,9999,9999,9999
4725,2,1,0,0,0,0,0,0,1,0,0,0,0,47.19,62.42,62.46,0.33,0,0.78,0
4077,2,0,0,1,1,1,1,1,1,1,0,1,0,48.64,63.09,59.68,0.33,0,0.56,0
1374,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,38.61,9999,9999,9999,9999,9999,9999
3607,2,0,0,1,1,1,1,1,0,0,0,0,0,36.86,47.79,9999,9999,9999,9999,9999
3637,2,0,0,1,0,0,0,0,0,0,1,0,0,44.24,9999,9999,0.33,0,0.78,0
1394,2,0,0,0,0,0,0,0,1,1,1,1,1,45.47,32,9999,1,1,1,1
4986,2,0,0,0,1,0,0,0,0,0,0,0,0,46.42,60.85,69.76,0.33,0,0.78,0
4287,2,1,0,0,0,1,1,0,1,1,1,0,0,65.55,82.57,98.02,1,1,1,1
5942,2,0,1,0,0,0,0,0,0,0,0,0,0,56.24,63.8,73.85,0.67,0,0.67,0
4429,2,0,1,1,0,0,0,0,1,0,1,1,0,63.51,80.69,89.98,1,1,1,1
4082,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,52.21,9999,9999,9999,9999,9999,9999
5421,2,1,0,1,1,1,1,1,1,1,1,1,1,44.11,48.03,9999,9999,9999,9999,9999
6803,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,41.5,9999,9999,1,1,1,1
2444,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,30.5,9999,9999,9999,9999,9999,9999
2851,2,0,0,0,0,0,0,0,1,0,0,0,0,45.33,68.16,9999,0.33,0,0.11,0
2885,2,1,0,0,1,1,1,1,0,0,0,0,0,53.99,68.65,72.61,0.33,0,0.67,0
5081,2,0,0,1,0,0,0,0,0,1,1,1,1,39.58,43.58,48.1,0,0,0.29,0
1511,2,1,0,0,0,0,0,0,0,1,0,0,0,57.36,63.9,9999,1,1,1,1
5375,2,1,0,1,0,0,0,1,1,0,0,0,0,58.37,68.81,74.9,1,1,0.89,0
1370,2,1,0,0,0,0,0,0,9999,9999,9999,9999,9999,42.21,9999,9999,1,1,1,1
6808,2,1,0,1,1,1,1,1,1,1,1,1,1,55.25,57.17,62,0.33,0,0.78,0
6877,2,1,0,1,1,1,1,1,9999,9999,9999,9999,9999,43.7,9999,9999,9999,9999,9999,9999
5962,2,0,0,0,0,0,0,0,1,1,0,1,0,67.73,83.97,92.34,0.67,0,0.78,0
2234,2,0,0,0,1,0,0,0,1,1,1,0,1,60.75,84.53,85.1,1,1,0.78,0
2464,2,1,0,1,0,0,0,0,0,0,0,0,0,41.17,41.55,40.89,0,0,0.25,0
3767,2,1,0,0,0,0,0,0,1,0,0,1,0,58.53,76.27,79.19,0.67,0,0.89,0
2901,2,0,0,0,0,0,0,0,0,0,0,0,0,64.76,78.55,85.13,0.67,0,0.44,0
1266,2,0,0,0,1,1,1,1,0,0,0,0,0,55.45,72.92,66.72,1,1,1,1
1824,2,1,0,1,0,1,0,1,0,0,0,0,0,46.99,47.46,47.97,0.33,0,0.22,0
5809,2,1,0,0,0,0,0,0,0,1,0,0,1,37.9,48.25,38.25,0,0,0,0
3935,2,0,0,1,0,0,0,0,1,0,0,1,0,56.54,68.67,76.07,0.67,0,0.67,0
